car_name,model_year,km,transmission,fuel,color,no_doors,engine_capacity,drive_type,no_cylinders,Accident_history,price
Used Renault Symbol  PE 2016,2016,"166,000KM",Automatic,Petrol,White,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"19,000"
Used Chevrolet Impala  3.6L LS 2018,2018,"41,830KM",Automatic,Petrol,Silver,4,3564,"
            Front Wheel Drive
          ",6,Minor wear and tear,"78,350"
Used Dodge Durango  SXT 3.6L 2013,2013,"155,000KM",Automatic,Petrol,Black,4,3600,"
            All Wheel Drive
          ",6,Perfect inside out,"38,000"
Used Ford Expedition 2012,2012,"344,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"40,000"
Used Hyundai Sonata 2018,2018,"147,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"41,000"
Used BMW 7 Series 2020,2020,"49,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"283,000"
Used Toyota Avalon 2015,2015,"153,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"80,000"
Used Lexus LX 570 2013,2013,"367,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"120,000"
Used Toyota Camry 2011,2011,"251,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"30,000"
Used Ford Taurus 2011,2011,"242,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"23,000"
Used Chevrolet Suburban 2010,2010,"170,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",8,N/A,"30,000"
Used Mitsubishi Pajero 2010,2010,"344,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",6,N/A,"27,000"
Used BMW 7 Series 2020,2020,"42,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"296,000"
Used Jaguar F-Type 2014,2014,"90,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"150,000"
Used Cadillac XTS 2013,2013,"144,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",6,N/A,"40,000"
Used Lexus LX 570 2017,2017,"173,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"290,000"
Used Land Rover Range Rover 2015,2015,"180,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"180,000"
Used Toyota Land Cruiser 2017,2017,"201,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"174,000"
Used Toyota Hilux 2016,2016,"233,000KM",Manual,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"64,000"
Used Toyota Camry 2017,2017,"125,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"60,000"
Used Dodge Charger 2013,2013,"249,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"36,000"
Used Nissan Patrol 2015,2015,"168,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"115,000"
Used Haval H6 2019,2019,"30,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",4,N/A,"65,000"
Used Hyundai Tucson 2016,2016,"210,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"50,000"
Used Hyundai Elantra 2017,2017,"285,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"40,000"
Used Ford Taurus 2014,2014,"226,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"35,000"
Used Ford Edge 2013,2013,"153,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"35,000"
Used BMW 3 Series 2021,2021,19KM,Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"185,000"
Used Mercedes-Benz C-Class 2016,2016,"222,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",4,N/A,"105,000"
Used Lincoln MKX 2014,2014,"216,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"53,200"
Used Chevrolet Sonic 2012,2012,"142,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"13,000"
Used Lincoln Navigator 2018,2018,"85,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"240,000"
Used Hyundai Sonata 2015,2015,"325,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"41,000"
Used Suzuki Jimny 2021,2021,"17,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"87,000"
Used Kia Cerato 2017,2017,"167,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"33,000"
Used BMW 7 Series 2014,2014,"214,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"78,000"
Used Chrysler 300C 2014,2014,"201,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",8,N/A,"45,000"
Used Dodge Charger 2013,2013,"172,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"43,000"
Used Chevrolet Tahoe 2013,2013,"298,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",8,N/A,"57,000"
Used Mazda CX-9 2018,2018,"235,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"90,000"
Used Toyota Hilux 2018,2018,"193,000KM",Manual,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"75,000"
Used Toyota Rav4 2016,2016,"130,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"53,000"
Used Hyundai Santa Fe 2018,2018,"119,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"68,000"
Used Toyota Camry 2010,2010,"195,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Hyundai Elantra 2016,2016,"120,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Hyundai Tucson 2018,2018,"33,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"400,000"
Used Toyota Camry 2006,2006,"300,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"7,000"
Used Toyota Fortuner 2013,2013,"200,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Corolla 2010,2010,"147,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Toyota Corolla 2015,2015,"148,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Toyota Camry 2003,2003,"260,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"7,000"
Used Hyundai i20 2015,2015,"200,000KM",N/A,N/A,Yellow,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"24,800"
Used Toyota Corolla 2015,2015,"148,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Hyundai i40 2015,2015,"271,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"17,000"
Used Hyundai Santa Fe 2018,2018,"152,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"42,000"
Used Hyundai Tucson 2018,2018,"72,871KM",N/A,N/A,Gray,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"52,000"
Used Hyundai Tucson 2013,2013,"180,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"32,000"
Used Toyota Coaster 2012,2012,"200,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"10,000"
Used Hyundai Sonata 2015,2015,"178,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"29,500"
Used Toyota Corolla 2015,2015,"114,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Kia Sorento 2015,2015,"220,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",Not Sure,Perfect inside out,"47,000"
Used Kia Cerato  1.6L LX 2014,2014,"160,000KM",Automatic,Petrol,Blue,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"33,000"
Used Honda Odyssey  3.5 LX 2015,2015,"122,000KM",Automatic,Petrol,White,5,3500,"
            Front Wheel Drive
          ",6,Perfect inside out,"55,000"
Used Honda Odyssey  3.5 LX 2015,2015,122KM,Automatic,Petrol,White,5,3500,"
            Front Wheel Drive
          ",6,Perfect inside out,"55,000"
Used Toyota Yaris  1.5L S (CVT) 2019,2019,"30,300KM",Automatic,Petrol,White,4,1497,"
            Front Wheel Drive
          ",4,Perfect inside out,"53,500"
Used Toyota Camry  3.5L Grande (298 HP) 2021,2021,"32,000KM",Automatic,Petrol,White,4,297,"
            Front Wheel Drive
          ",6,Perfect inside out,"110,000"
Used Toyota Corolla 2015,2015,"220,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Toyota Corolla 2003,2003,"139,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"5,000"
Used Hyundai Sonata 2019,2019,"90,000KM",N/A,N/A,Brown,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"42,000"
Used Kia Cerato 2017,2017,"30,944KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"26,000"
Used Toyota Corolla 2012,2012,"11,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"18,000"
Used Toyota Corolla 2005,2005,"45,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"8,000"
Used Kia Sportage 2015,2015,"25,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Yaris 2007,2007,"200,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"7,000"
Used Lexus GX 460 2014,2014,"204,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"75,000"
Used Kia Sorento  2.4L Base 2014,2014,"273,000KM",Automatic,Petrol,Red,4,2400,"
            Front Wheel Drive
          ",4,Minor wear and tear,"35,000"
Used Hyundai Sonata 2018,2018,"76,000KM",Automatic,Petrol,Silver,4,2400,"
            Front Wheel Drive
          ",4,Perfect inside out,"69,000"
Used Toyota FJ Cruiser 4.0L STD 4WD 2020,2020,"30,000KM",Automatic,Petrol,White,5,4000,"
            All Wheel Drive
          ",6,Perfect inside out,"120,000"
Used Hyundai Accent 2020,2020,"75,000KM",Automatic,Petrol,White,4,1400,"
            Front Wheel Drive
          ",4,Perfect inside out,"51,000"
Used Toyota Fortuner 2019,2019,"60,000KM",Automatic,Petrol,Silver,N/A,2700,"
            Rear Wheel Drive
          ",4,Perfect inside out,"111,500"
Used Chevrolet Camaro Coupe 2013,2013,"131,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"51,000"
Used Land Rover Range Rover 2014,2014,"74,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"244,000"
Used BMW 7 Series 2020,2020,"44,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"305,000"
Used Jeep Wrangler 2018,2018,"30,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",6,N/A,"162,000"
Used Mercedes-Benz ML500 2014,2014,"101,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"105,000"
Used Jeep Wrangler 2017,2017,"129,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",5,N/A,"111,650"
Used Chevrolet Tahoe 2014,2014,"248,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",8,N/A,"61,000"
Used Mercedes-Benz E-Class Saloon 2012,2012,"306,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"57,000"
Used Porsche Panamera 2013,2013,"181,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",8,N/A,"93,000"
Used Mitsubishi Pajero 2016,2016,"141,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"63,000"
Used Cadillac ESCALADE 2016,2016,"168,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",8,N/A,"138,000"
Used Chevrolet Camaro Coupe 2012,2012,"200,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"41,000"
Used Land Rover Range Rover Evoque 2015,2015,"223,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"81,000"
Used Toyota Fortuner 2019,2019,"127,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"94,000"
Used Toyota Corolla 2019,2019,"44,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"66,000"
Used Chevrolet Malibu 2019,2019,"33,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"90,000"
Used Dodge Charger 2017,2017,"260,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"85,000"
Used GMC Yukon 2011,2011,"264,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"66,500"
Used Toyota Land Cruiser 2016,2016,"344,000KM",Manual,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"135,000"
Used Infiniti QX60 2014,2014,"303,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"42,500"
Used Ford Mustang 1976,1976,"90,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",8,N/A,"55,000"
Used Toyota Rush 2021,2021,"13,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"70,000"
Used Ford Expedition 2013,2013,"283,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",8,N/A,"44,000"
Used Lexus LX 570 2017,2017,"81,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",8,N/A,"315,000"
Used Porsche Cayenne 2012,2012,"246,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"75,000"
Used Mazda 6 2018,2018,"75,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"73,000"
Used Toyota Hilux 2013,2013,"149,000KM",Manual,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"44,000"
Used Kia Optima 2014,2014,"234,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"45,000"
Used Toyota Camry 2021,2021,"32,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"130,000"
Used Maserati Ghibli 2019,2019,"23,000KM",Automatic,N/A,Other,N/A,N/A,"
            Drive
          ",6,N/A,"210,000"
Used BMW 7 Series 2013,2013,"187,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",8,N/A,"95,500"
Used Kia Sportage 2019,2019,"129,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"81,000"
Used Toyota Camry 2017,2017,"209,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"50,000"
Used Toyota Avalon 2017,2017,"71,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"105,000"
Used Ford Edge 2014,2014,"86,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"66,000"
Used Nissan Patrol 2021,2021,"53,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",6,N/A,"250,000"
Used Hyundai Santa Fe 2014,2014,"215,000KM",Automatic,N/A,Other,N/A,N/A,"
            Drive
          ",6,N/A,"40,000"
Used Toyota Camry 2017,2017,"113,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"55,000"
Used Mercedes-Benz C-Class 2014,2014,"118,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"65,000"
Used Geely Emgrand GT 2019,2019,"104,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"49,000"
Used Audi S6 2013,2013,"104,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",8,N/A,"85,000"
Used Porsche Panamera 2010,2010,"137,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"65,000"
Used Chevrolet Suburban 2015,2015,"238,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"90,000"
Used Hyundai Sonata 2014,2014,"290,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"33,000"
Used Lexus LX 570 2020,2020,"56,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"390,000"
Used Chevrolet Malibu 2019,2019,"116,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"73,000"
Used Ford Taurus 2012,2012,"277,000KM",Automatic,N/A,Green,N/A,N/A,"
            Drive
          ",6,N/A,"32,000"
Used Dodge Durango 2015,2015,"121,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"76,000"
Used Ford Fusion 2012,2012,"284,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"25,000"
Used Hyundai Santa Fe 2020,2020,"92,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",4,N/A,"84,000"
Used Hyundai Tucson 2017,2017,"54,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"65,000"
Used Kia Optima 2017,2017,"193,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",4,N/A,"60,000"
Used Volkswagen Teramont 2019,2019,"74,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"160,000"
Used Toyota Yaris 2019,2019,"100,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"44,000"
Used Hyundai Santa Fe 2016,2016,"155,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",6,N/A,"67,000"
Used Hyundai Veloster 2020,2020,"49,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"75,000"
Used GAC GA4  1.3T 2021,2021,"12,000KM",Automatic,Petrol,White,4,1300,"
            Front Wheel Drive
          ",4,Perfect inside out,"45,000"
Used Mitsubishi L200  Single Cab 2010,2010,"247,630KM",Manual,Petrol,White,2,2477,"
            Rear Wheel Drive
          ",4,Perfect inside out,"25,000"
Used Hyundai Tucson 2017,2017,"141,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Toyota Camry 2014,2014,"250,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"20,000"
Used Toyota Camry 2008,2008,"44,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"17,000"
Used Toyota Corolla 1.6L GLI 2006,2006,"376,000KM",Automatic,Petrol,Silver,4,1598,"
            Front Wheel Drive
          ",4,Perfect inside out,"12,000"
Used Hyundai Elantra 2016,2016,"143,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Toyota Corolla 2016,2016,"63,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"52,500"
Used Kia Refrigerated Truck 2017,2017,"70,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"48,000"
Used Toyota Corolla 2017,2017,"160,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Toyota Camry 2017,2017,"46,000KM",N/A,N/A,White,4,N/A,"
            Drive
          ",N/A,Perfect inside out,"26,000"
Used Hyundai Santa Fe  2.4L AWD Top 2018,2018,"108,000KM",Automatic,Petrol,White,5,2359,"
            All Wheel Drive
          ",6,Perfect inside out,"40,000"
Used Kia Rio 2014,2014,"243,000KM",Automatic,Petrol,Gray,4,N/A,"
            Drive
          ",4,Normal wear and tear with a few issues,"20,000"
Used Ford Explorer  3.5L V6 Sport 2015,2015,"315,000KM",Automatic,Petrol,Silver,4,3500,"
            All Wheel Drive
          ",6,Perfect inside out,"75,000"
Used Toyota Land Cruiser Prado 2008,2008,"130,000KM",Automatic,Petrol,White,5,N/A,"
            Drive
          ",6,Minor wear and tear,"45,000"
New Mini Cooper 2020,2020,500KM,Automatic,Petrol,Red,2,1600,"
            All Wheel Drive
          ",Not Sure,Perfect inside out,"31,000"
Used Toyota Rav4 2012,2012,"162,000KM",Automatic,Petrol,Other,5,N/A,"
            Front Wheel Drive
          ",4,Perfect inside out,"40,000"
Used Hyundai Accent 2012,2012,"177,000KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Toyota Fortuner 2019,2019,"108,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"68,000"
Used BMW 525i 2009,2009,"234,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"35,000"
Used Toyota Camry 2007,2007,"85,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"8,000"
Used Toyota Corolla 2015,2015,"142,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"24,000"
Used Toyota Corolla 2005,2005,"175,000KM",N/A,N/A,Beige,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"7,000"
Used Toyota Corolla 2007,2007,"249,000KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"7,000"
Used Mercedes-Benz CLC 200 2016,2016,"140,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"50,000"
Used Toyota Camry 2020,2020,"45,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"52,000"
Used Hummer H2 2004,2004,"127,000KM",N/A,N/A,Brown,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"27,000"
Used Toyota Hilux 2017,2017,"206,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Toyota Yaris 2013,2013,"197,000KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"17,500"
Used Toyota Yaris 2011,2011,"280,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"18,000"
Used Toyota Corolla 2015,2015,"114,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Toyota Corolla 2003,2003,"139,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"7,000"
Used Toyota Corolla 2003,2003,"139,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"7,000"
Used Toyota Sequoia  5.7 SR5 2014,2014,"179,000KM",Automatic,Petrol,Black,5,5700,"
            All Wheel Drive
          ",8,Perfect inside out,"87,000"
Used Chevrolet Tahoe  LS 2WD 2019,2019,"100,123KM",Automatic,Petrol,Black,5,5300,"
            Rear Wheel Drive
          ",8,Perfect inside out,"151,900"
Used Chevrolet Tahoe 2019,2019,"67,174KM",Automatic,Petrol,Black,N/A,5300,"
            All Wheel Drive
          ",8,Perfect inside out,"180,599"
Used Toyota Avanza  1.5 SE 2016,2016,"225,000KM",Automatic,Petrol,Black,5,1500,"
            Rear Wheel Drive
          ",4,Perfect inside out,"32,000"
Used Mercedes-Benz C 63 AMG 2017,2017,"92,000KM",Automatic,Petrol,Blue,4,4,"
            Rear Wheel Drive
          ",8,Perfect inside out,"290,000"
Used Lexus GS 2016,2016,"200,000KM",Automatic,N/A,White,N/A,N/A,"
            Rear Wheel Drive
          ",Not Sure,Perfect inside out,"900,000"
Used Toyota Highlander  2.5L Hybrid GLE (AWD) 2020,2020,"8,000KM",CVT,Hybrid,White,5,2500,"
            All Wheel Drive
          ",4,Perfect inside out,"152,000"
Used BMW 7 Series  730Li 2013,2013,"167,000KM",Automatic,Petrol,Brown,4,3000,"
            Rear Wheel Drive
          ",6,Perfect inside out,"83,500"
Used Audi Q5 2018,2018,"61,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"130,000"
Used Mercedes-Benz S-Class 2010,2010,"271,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",8,N/A,"80,000"
Used Lexus GS 350 2015,2015,"290,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"85,000"
Used Kia Optima 2017,2017,"265,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"45,000"
Used Mazda 6 2016,2016,"172,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"60,000"
Used Toyota Yaris 2017,2017,"205,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"38,000"
Used Nissan Altima 2016,2016,"189,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",6,N/A,"50,000"
Used Hyundai Santa Fe 2019,2019,"136,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"90,000"
Used BMW 7 Series 2012,2012,"84,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"75,000"
Used Honda Accord 2018,2018,"142,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"70,000"
Used Chevrolet Suburban 2015,2015,"184,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",8,N/A,"93,000"
Used Toyota Camry 2015,2015,"342,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"42,000"
Used Ford Expedition 2014,2014,"302,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",8,N/A,"41,000"
Used Jeep Grand Cherokee 2014,2014,"205,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",8,N/A,"61,000"
Used GMC Yukon 2014,2014,"221,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",8,N/A,"66,500"
Used Hyundai Sonata 2021,2021,"80,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"81,000"
Used Toyota Rav4 2017,2017,"130,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"68,000"
Used Toyota Corolla 2015,2015,"203,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"50,000"
Used Land Rover Range Rover Sport 2016,2016,"246,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"205,000"
Used Kia Grand Carnival 2016,2016,"303,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",6,N/A,"55,000"
Used Porsche Macan 2015,2015,"157,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"130,000"
Used Chevrolet Caprice 2012,2012,"285,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",8,N/A,"26,000"
