car_name,model_year,km,transmission,fuel,color,no_doors,engine_capacity,drive_type,no_cylinders,Accident_history,price
Used Kia Rio 2016,2016,"120,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,500"
Used Toyota Corolla  1.6 S 2014,2014,"215,000KM",Automatic,Petrol,Blue,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"35,000"
Used Genesis G70 2019,2019,"28,800KM",Automatic,Petrol,Blue,4,N/A,"
            Rear Wheel Drive
          ",4,Perfect inside out,"131,000"
Used Toyota Cressida 1996,1996,"302,024KM",Manual,Petrol,White,4,2,"
            Rear Wheel Drive
          ",4,Perfect inside out,"12,000"
Used Toyota Corolla  1.6 S 2017,2017,"137,000KM",Automatic,Petrol,White,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"25,000"
New Suzuki Dzire 1.2L GLX 2020,2020,"68,000KM",Automatic,Petrol,Blue,4,1200,"
            Front Wheel Drive
          ",4,Perfect inside out,"30,000"
Used Toyota Camry  2.5L GLE Hybrid (212 HP) 2019,2019,"88,000KM",Automatic,Petrol,White,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"55,000"
Used Toyota Camry  3.5L Grande (298 HP) 2019,2019,"65,000KM",Automatic,Petrol,White,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"55,000"
Used Dodge Durango 2015,2015,"205,000KM",Automatic,Petrol,White,5,3,"
            Rear Wheel Drive
          ",6,Perfect inside out,"50,000"
Used Chevrolet Trailblazer 2013,2013,"101,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",6,N/A,"48,000"
Used Lexus ES 350 2015,2015,"128,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"76,000"
Used Lexus LX 570 2012,2012,"220,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"125,000"
Used Hyundai Santa Fe 2017,2017,"47,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"78,000"
Used Jeep Wrangler 2014,2014,"300,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",6,N/A,"81,000"
Used Nissan Altima 2017,2017,"150,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"59,000"
Used Hyundai Azera 2016,2016,"197,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"53,000"
Used Chevrolet Suburban 2018,2018,"111,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"169,000"
Used Toyota Yaris 2022,2022,200KM,Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"67,000"
Used Mercedes-Benz S-Class 2010,2010,"159,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"75,000"
Used Ford Edge 2012,2012,"323,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"28,000"
Used Changan CS95 2021,2021,"75,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"90,000"
Used Toyota Land Cruiser 2014,2014,"351,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"115,000"
Used Kia Optima 2015,2015,"120,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"50,000"
Used Volkswagen Golf 2015,2015,"198,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"46,000"
Used Land Rover Range Rover 2017,2017,"102,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"300,000"
Used Kia Optima 2016,2016,"268,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",4,N/A,"44,500"
Used Lexus ES 350 2016,2016,"239,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"120,000"
Used Toyota Corolla 2020,2020,"154,000KM",Automatic,N/A,Green,N/A,N/A,"
            Drive
          ",4,N/A,"61,000"
Used Hyundai Sonata 2018,2018,"130,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"58,000"
Used McLaren 570S 2017,2017,"23,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"520,000"
Used Toyota Land Cruiser Prado 2009,2009,"290,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Toyota Hilux 2006,2006,"419,000KM",N/A,N/A,Bronze,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Hyundai Elantra 2016,2016,"325,000KM",N/A,N/A,Bronze,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Kia Sportage 2014,2014,"380,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"34,000"
Used Hyundai Sonata 2014,2014,"220,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"35,000"
Used Toyota Rav4 2010,2010,"350,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"27,000"
Used Toyota Fortuner 2013,2013,"350,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"40,000"
Used Kia Soul 2014,2014,"97,000KM",N/A,N/A,Beige,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"26,000"
Used Lexus GX 460  4.6 2013,2013,"54,000KM",Automatic,Petrol,White,5,4600,"
            All Wheel Drive
          ",8,Perfect inside out,"130,000"
Used Hyundai Accent 2018,2018,"180,000KM",N/A,N/A,Other,N/A,N/A,"
            Drive
          ",Not Sure,Perfect inside out,"33,500"
Used Mercedes-Benz C-Class C 200 2022,2022,"9,000KM",Automatic,Petrol,Silver,4,1991,"
            Rear Wheel Drive
          ",4,Perfect inside out,"239,000"
Used Renault Fluence  1.6L PE 2014,2014,"187,000KM",CVT,Petrol,White,4,1600,"
            Front Wheel Drive
          ",4,Perfect inside out,"19,000"
Used Hyundai Tucson  2.0L Full Option (AWD) 2013,2013,"190,000KM",Automatic,Petrol,Gray,5,1999,"
            All Wheel Drive
          ",4,Perfect inside out,"38,000"
Used Mazda 6  2.5L S 2019,2019,"122,000KM",Automatic,Petrol,Blue,4,2500,"
            Front Wheel Drive
          ",4,Perfect inside out,"77,000"
Used Toyota Hilux 2021,2021,"46,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"95,000"
Used Mercedes-Benz CLA-Class 2018,2018,"134,000KM",Automatic,Petrol,Black,4,N/A,"
            Rear Wheel Drive
          ",4,Perfect inside out,"147,000"
Used Mercedes-Benz C-Class  C 200 2022,2022,"9,200KM",Automatic,Petrol,Black,4,1991,"
            Rear Wheel Drive
          ",4,Perfect inside out,"298,000"
Used Hyundai Elantra  1.6L 2016,2016,"233,000KM",Automatic,Petrol,White,4,1600,"
            Front Wheel Drive
          ",4,Minor wear and tear,"26,000"
Used Ford Expedition  5.4L XL  2014,2014,"188,000KM",Automatic,Petrol,Black,4,5400,"
            Rear Wheel Drive
          ",8,Minor wear and tear,"30,000"
Used GMC Acadia 3.6L All Wheel Drive 2007,2007,229KM,Automatic,Petrol,Silver,5,3600,"
            All Wheel Drive
          ",6,Perfect inside out,"20,000"
Used Ford Expedition 2014,2014,"170,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",8,N/A,"58,000"
Used Mercedes-Benz E-Class Saloon 2014,2014,"83,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"122,000"
Used Hyundai Azera 2015,2015,"422,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"55,000"
Used Chevrolet Tahoe 2012,2012,"337,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",8,N/A,"40,800"
Used BMW X6 2014,2014,"267,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"75,000"
Used Ford Bronco 2021,2021,"2,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",6,N/A,"300,000"
Used Infiniti Q50 2016,2016,"157,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"90,000"
Used Mazda CX 3 2017,2017,"133,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",4,N/A,"55,800"
Used Kia Sportage 2018,2018,"102,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"65,000"
Used Mazda CX-9 2015,2015,"253,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",6,N/A,"36,000"
Used Nissan Pathfinder 2016,2016,"295,980KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"40,000"
Used Hyundai Santa Fe 2018,2018,"87,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",6,N/A,"71,000"
Used Mercedes-Benz S-Class 2010,2010,"211,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"45,000"
Used Ford Taurus  3.5L V6 SE 2010,2010,"218,830KM",Automatic,Petrol,Black,4,3500,"
            Front Wheel Drive
          ",6,Perfect inside out,"26,000"
Used Porsche Panamera  3.0L 4 2012,2012,"190,000KM",Automatic,Petrol,Brown,4,2995,"
            All Wheel Drive
          ",6,Minor wear and tear,"85,000"
Used Ford Explorer 2006,2006,"230,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"13,000"
Used Hyundai Elantra 2015,2015,"184,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"150,000"
Used Honda Civic 2014,2014,"116,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"45,000"
Used Hyundai Sonata 2015,2015,"339,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"28,000"
Used Chevrolet Cruze 2012,2012,"228,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"18,000"
Used Nissan Armada 2006,2006,"381,545KM",N/A,N/A,Gold,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"10,000"
Used Toyota Land Cruiser Prado  5 Door 2.7L (Automatic) 2008,2008,"296,000KM",Automatic,Petrol,White,5,2700,"
            All Wheel Drive
          ",4,Perfect inside out,"44,000"
Used Kia Carnival 2013,2013,"252,000KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"21,000"
Used Volkswagen Passat 2011,2011,"208,000KM",N/A,N/A,Bronze,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"23,000"
Used Suzuki Alto 2007,2007,"200,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"5,000"
New Hyundai Santa Fe 2022,2022,0KM,N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"124,000"
Used MG 360  1.5VCT STD 4AT 2019,2019,"74,000KM",Automatic,Petrol,Gold,4,1498,"
            Front Wheel Drive
          ",4,Minor wear and tear,"25,000"
Used Hyundai Elantra 2016,2016,"325,000KM",N/A,N/A,Bronze,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Toyota Yaris 2012,2012,"300,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"19,000"
Used Toyota Yaris 2012,2012,"34,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"34,000"
Used Kia Sportage 2014,2014,"38,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"34,000"
Used Hyundai Sonata 2014,2014,"220,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"35,000"
Used Toyota Corolla 2013,2013,"187,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"23,000"
Used Toyota Rav4 2010,2010,"350,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"27,000"
Used Toyota Corolla 2012,2012,"220,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Toyota Corolla 2016,2016,"42,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"280,000"
Used Toyota Fortuner 2008,2008,"500,000KM",N/A,N/A,Gold,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Kia Cerato 2014,2014,"340,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"24,000"
Used Suzuki Vitara 2009,2009,"390,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"17,500"
Used Toyota Hilux 2006,2006,"419,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Mitsubishi ASX  2.0L GLS (4WD) 2004,2004,"250,000KM",CVT,Petrol,White,5,1998,"
            All Wheel Drive
          ",4,Minor wear and tear,"15,000"
Used Toyota Land Cruiser Pick Up 2016,2016,"200,000KM",N/A,N/A,Beige,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"65,000"
Used Nissan Sunny  1.5 SL 2015,2015,"160,000KM",Automatic,Petrol,Silver,4,1498,"
            Front Wheel Drive
          ",4,Perfect inside out,"26,000"
Used Kia Optima  2.4L Base 2016,2016,"200,000KM",Automatic,Petrol,White,4,2400,"
            Front Wheel Drive
          ",4,Minor wear and tear,"35,000"
Used BMW X5 2009,2009,"265,000KM",N/A,Petrol,Black,4,N/A,"
            Drive
          ",6,Minor wear and tear,"25,000"
Used Bentley Flying Spur 2011,2011,"161,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",12,N/A,"120,000"
Used Mazda CX-5 2020,2020,"70,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"105,000"
Used Ford Expedition 2012,2012,"427,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",8,N/A,"27,000"
Used Kia Rio 2015,2015,"331,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"25,000"
Used Mitsubishi Pajero 2016,2016,"234,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"40,500"
Used BMW X5 2015,2015,"45,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"170,000"
Used Ford F-150 2015,2015,"186,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"70,000"
Used Ford Explorer 2015,2015,"250,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"43,000"
Used BMW 7 Series 2021,2021,"4,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"374,000"
Used Mercedes-Benz C-Class 2018,2018,"75,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",4,N/A,"145,000"
Used Audi A8 2016,2016,"56,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"180,000"
Used Kia Pegas 2021,2021,"38,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"42,000"
Used Mitsubishi ASX  2.0L GLX (2WD) 2019,2019,"13,800KM",Automatic,Petrol,Black,5,1998,"
            Front Wheel Drive
          ",4,Perfect inside out,"48,000"
Used Hyundai Santa Fe 3.3L AWD 2013,2013,"153,000KM",Automatic,Petrol,Blue,5,3300,"
            All Wheel Drive
          ",6,Perfect inside out,"47,000"
Used Dodge Charger 5.7L R/T 2013,2013,"248,000KM",Automatic,Petrol,White,4,5700,"
            Rear Wheel Drive
          ",8,Perfect inside out,"26,500"
Used GAC GA4  1.3T 2021,2021,"9,800KM",Automatic,Petrol,White,4,1300,"
            Front Wheel Drive
          ",4,Perfect inside out,"50,000"
Used Hyundai Elantra  2.0L GL 2019,2019,"37,000KM",Automatic,Petrol,White,4,1999,"
            Front Wheel Drive
          ",Not Sure,Perfect inside out,"63,000"
Used Hyundai Sonata 2.4L 2013,2013,"306,000KM",Automatic,Petrol,Gray,4,2400,"
            Front Wheel Drive
          ",4,Perfect inside out,"32,000"
Used Nissan Patrol 2015,2015,"357,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"73,000"
Used Toyota Aurion 2010,2010,"397,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"28,800"
Used Nissan Maxima 2016,2016,"125,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",6,N/A,"60,000"
Used Toyota Land Cruiser 2014,2014,"318,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"130,000"
Used Ford Taurus 2015,2015,"260,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"50,000"
Used Chevrolet Impala 2015,2015,"274,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",6,N/A,"45,000"
Used Toyota Land Cruiser 2014,2014,"127,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"163,000"
Used Ford F-150 2012,2012,"214,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"90,000"
Used Chevrolet Tahoe 2014,2014,"230,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",8,N/A,"55,000"
Used Mitsubishi Pajero 2017,2017,"183,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"69,000"
Used Chevrolet Impala 2015,2015,"199,000KM",Automatic,N/A,Silver,N/A,N/A,"
            Drive
          ",6,N/A,"42,000"
Used Mazda CX-9 2019,2019,"126,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",4,N/A,"124,000"
Used Hyundai Grand Santa Fe 2016,2016,"361,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"40,000"
Used Lexus LS 460 2013,2013,"252,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"120,000"
Used Dodge Nitro 2011,2011,"113,000KM",Automatic,N/A,Purple,N/A,N/A,"
            Drive
          ",6,N/A,"26,000"
Used Hyundai Tucson 2019,2019,"92,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"85,000"
Used Jeep Wrangler 2017,2017,"52,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",6,N/A,"116,000"
Used Lexus LX 570 2020,2020,"120,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"380,000"
Used Hyundai Tucson 2017,2017,"242,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",4,N/A,"58,000"
Used Mazda 6 2020,2020,"65,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"76,000"
Used Jetour X70 2020,2020,"48,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",4,N/A,"50,000"
Used Infiniti FX 35 2010,2010,"213,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",6,N/A,"40,000"
Used Toyota Hilux 2016,2016,"300,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"65,000"
Used Chevrolet Captiva 2008,2008,"350,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"26,000"
Used Toyota Camry 2.5L Limited 2017,2017,"44,000KM",Automatic,Petrol,White,4,2500,"
            Front Wheel Drive
          ",4,Minor wear and tear,"65,000"
Used Hyundai Elantra  1.6L GL 2020,2020,"70,000KM",Automatic,Petrol,Green,4,1591,"
            Front Wheel Drive
          ",4,Minor wear and tear,"52,000"
Used Toyota Camry 2013,2013,"400,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Hyundai Sonata 2015,2015,"190,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"32,000"
Used Hyundai Tucson 2013,2013,"159,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"36,000"
Used Hyundai Santa Fe 2014,2014,"3,000,000KM",N/A,N/A,Burgundy,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"38,000"
Used Toyota Land Cruiser Prado 2016,2016,"390,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"98,000"
Used Nissan Sunny 2019,2019,"90,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"26,000"
Used Toyota Rav4 2010,2010,"350,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"27,000"
Used Hyundai Sonata 2015,2015,"200,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"31,000"
Used Toyota Rav4 2012,2012,"24,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"400,000"
Used Hyundai Santa Fe 2013,2013,"300,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"37,000"
Used Toyota Hiace 2018,2018,"190,000KM",N/A,N/A,Orange,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"73,000"
Used Chevrolet Lumina  SS 2008,2008,"319,000KM",Automatic,Petrol,White,4,1900,"
            Rear Wheel Drive
          ",6,Perfect inside out,"14,000"
Used Toyota Land Cruiser 2015,2015,"188,000KM",Manual,Petrol,Beige,4,N/A,"
            Drive
          ",6,Perfect inside out,"106,000"
Used Kia Sportage  2.0L Base 2016,2016,"127,500KM",Automatic,Petrol,Gray,5,2400,"
            Front Wheel Drive
          ",4,Perfect inside out,"37,500"
Used Hyundai Sonata 2018,2018,"152,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",4,N/A,"65,000"
Used Toyota Innova 2015,2015,"95,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",5,N/A,"40,500"
Used Dodge Charger 2018,2018,"158,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"71,000"
Used Toyota Camry 2021,2021,"54,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"105,000"
Used Dodge Durango 2016,2016,"254,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",6,N/A,"81,000"
Used Ford Expedition 2015,2015,"217,000KM",Automatic,N/A,Grey,N/A,N/A,"
            Drive
          ",6,N/A,"70,000"
Used Chevrolet Tahoe 2011,2011,"143,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",8,N/A,"45,000"
Used Toyota Hiace 2010,2010,"226,000KM",Manual,N/A,White,N/A,N/A,"
            Drive
          ",5,N/A,"32,500"
Used BMW 7 Series 2012,2012,"123,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"80,000"
Used Mercedes-Benz GLE-Class 2016,2016,"192,000KM",Automatic,N/A,Blue,N/A,N/A,"
            Drive
          ",6,N/A,"140,000"
Used Honda Accord 2015,2015,"341,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"48,000"
Used Toyota FJ Cruiser 2016,2016,"229,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"87,000"
Used Mercedes-Benz E-Class Saloon 2018,2018,"267,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",4,N/A,"73,000"
Used Changan CS95 2020,2020,"56,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",4,N/A,"70,000"
Used Mercedes-Benz CLS-Class 2015,2015,"130,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",6,N/A,"139,000"
Used Ford Taurus 2014,2014,"134,000KM",Automatic,N/A,Red,N/A,N/A,"
            Drive
          ",6,N/A,"50,000"
Used Honda Accord 2018,2018,"120,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"95,000"
Used BMW 7 Series 2020,2020,"35,000KM",Automatic,N/A,N/A,N/A,N/A,"
            Drive
          ",4,N/A,"290,000"
Used Chevrolet Silverado 2016,2016,"181,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"67,000"
Used Lexus ES 350 2012,2012,"228,000KM",Automatic,N/A,Gold,N/A,N/A,"
            Drive
          ",6,N/A,"55,000"
Used Chevrolet Silverado 2011,2011,"250,000KM",Automatic,N/A,Brown,N/A,N/A,"
            Drive
          ",8,N/A,"35,500"
Used Cadillac SRX 2014,2014,"172,000KM",Automatic,N/A,Black,N/A,N/A,"
            Drive
          ",6,N/A,"55,000"
Used Toyota Land Cruiser 2016,2016,"110,000KM",Automatic,N/A,White,N/A,N/A,"
            Drive
          ",8,N/A,"197,000"
Used Toyota Hilux 2018,2018,"132,000KM",Manual,N/A,White,N/A,N/A,"
            Drive
          ",4,N/A,"75,000"
Used Toyota Fortuner 2012,2012,"25,000KM",N/A,N/A,Gold,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"170,000"
Used Hyundai Santa Fe 2016,2016,"147,000KM",N/A,N/A,Gray,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Honda Civic 2009,2009,"265,000KM",N/A,N/A,Gray,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"22,000"
Used Ford Explorer 2006,2006,"230,000KM",N/A,N/A,Gray,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"13,000"
Used Volkswagen Golf 2012,2012,"132,602KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"19,000"
Used Honda Accord 2009,2009,"338,000KM",N/A,N/A,Gold,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"10,000"
Used Toyota Yaris 2013,2013,"330,000KM",Automatic,Petrol,White,4,N/A,"
            All Wheel Drive
          ",Not Sure,Perfect inside out,"17,000"
Used Hyundai Tucson 2017,2017,"68,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"64,000"
Used Chevrolet Malibu 2012,2012,"189,000KM",N/A,N/A,Black,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"23,500"
Used Mercedes-Benz E-Class 2012,2012,"184,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"45,000"
Used Hyundai Sonata 2018,2018,"153,000KM",N/A,N/A,Gray,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"32,000"
Used Mazda 5 MPV 2019,2019,"40,000KM",N/A,N/A,Red,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"79,000"
Used Chevrolet Trailblazer 2009,2009,"298,000KM",Automatic,Petrol,White,5,N/A,"
            Rear Wheel Drive
          ",Not Sure,Minor wear and tear,"15,000"
Used Toyota Camry  2.5L LE Hybrid (212 HP) 2019,2019,"18,985KM",Automatic,Petrol,Gray,4,2487,"
            All Wheel Drive
          ",4,Perfect inside out,"337,860"
Used Ford Edge  3.5L SE 2014,2014,"61,500KM",Automatic,Petrol,Black,4,3500,"
            Front Wheel Drive
          ",6,Perfect inside out,"99,999"
Used Hyundai Elantra 2017,2017,"76,000KM",N/A,N/A,White,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"25,000"
Used Toyota Camry 2013,2013,"400,000KM",N/A,N/A,Silver,N/A,N/A,"
            Drive
          ",N/A,Perfect inside out,"30,000"
Used Kia Pegas 2021,2021,"17,000KM",N/A,N/A,Blue,N/A,N/A,"
            Drive
          ",Not Sure,Perfect inside out,"38,500"
